date,service,gare_depart,gare_arrivee,duree_moyenne,nb_train_prevu,nb_annulation,commentaire_annulation,nb_train_depart_retard,retard_moyen_depart,retard_moyen_tous_trains_depart,commentaire_retards_depart,nb_train_retard_arrivee,retard_moyen_arrivee,retard_moyen_tous_trains_arrivee,commentaires_retard_arrivee,nb_train_retard_sup_15,retard_moyen_trains_retard_sup15,nb_train_retard_sup_30,nb_train_retard_sup_60,prct_cause_externe,prct_cause_infra,prct_cause_gestion_trafic,prct_cause_materiel_roulant,prct_cause_gestion_gare,prct_cause_prise_en_charge_voyageurs
3/1/2022,National,PARIS LYON,GRENOBLE,180,204,0,,16,17.29583333,1.086928105,,21,39.0952381,4.637254902,,19,42.05263158,7,3,15,15,15,55,0,0
3/1/2022,National,PARIS LYON,PERPIGNAN,302,195,0,,18,12.13055556,0.863675214,,15,52.74333333,4.152222222,,15,52.74333333,8,4,46.66666667,33.33333333,0,20,0,0
3/1/2022,National,PARIS LYON,TOULON,238,279,0,,14,12.18928571,0.289426523,,20,38.28666667,3.797610514,,20,38.28666667,7,3,15.78947368,15.78947368,52.63157895,15.78947368,0,0
3/1/2022,National,PARIS MONTPARNASSE,ANGOULEME,124,302,10,,35,14.91333333,1.168949772,,27,27.53950617,3.04543379,,22,30.75757576,8,1,22.22222222,33.33333333,11.11111111,29.62962963,3.703703704,0
3/1/2022,National,PARIS MONTPARNASSE,BREST,224,239,0,,28,8.416071429,0.548814505,,14,85.42857143,5.40167364,,14,85.42857143,10,5,50,14.28571429,7.142857143,14.28571429,0,14.28571429
3/1/2022,National,PARIS MONTPARNASSE,VANNES,152,272,0,,25,9.268,0.41807598,,17,30.82352941,2.915441176,,12,38.54166667,8,0,29.41176471,17.64705882,11.76470588,23.52941176,0,17.64705882
3/1/2022,National,RENNES,PARIS MONTPARNASSE,98,846,2,,250,8.594333333,2.52857425,,117,23.8968661,3.993661137,,59,37.12542373,22,9,26.36363636,16.36363636,14.54545455,23.63636364,4.545454545,14.54545455
3/1/2022,National,ST MALO,PARIS MONTPARNASSE,158,93,0,,5,3.59,0.128853047,,9,29.21851852,3.702688172,,5,41.44,2,1,22.22222222,22.22222222,33.33333333,22.22222222,0,0
3/1/2022,National,VANNES,PARIS MONTPARNASSE,159,279,2,,107,4.581152648,1.604873646,,28,27.9422619,3.791215403,,18,35.80092593,6,2,32.14285714,21.42857143,10.71428571,17.85714286,3.571428571,14.28571429
3/1/2022,International,BARCELONA,PARIS LYON,396,31,0,,16,6.567708333,3.389784946,,4,31.7875,6.138709677,,4,31.7875,2,0,50,25,25,0,0,0
3/1/2022,International,LAUSANNE,PARIS LYON,233,124,0,,87,3.537356322,2.942211838,,8,46.21666667,2.789563863,,8,46.21666667,4,2,50,12.5,25,12.5,0,0
3/1/2022,International,PARIS LYON,ITALIE,423,94,0,,9,29.71481481,2.581914894,,18,42.77777778,9.132978723,,18,42.77777778,10,3,33.33333333,13.33333333,6.666666667,46.66666667,0,0
3/1/2022,International,PARIS LYON,ZURICH,244,110,0,,15,16.27777778,2.148181818,,16,45.21979167,8.903181818,,16,45.21979167,9,3,13.33333333,26.66666667,13.33333333,26.66666667,20,0
3/1/2022,National,ANGOULEME,PARIS MONTPARNASSE,128,311,8,,147,6.794557823,3.319574944,,37,31.25720721,4.25564877,,30,35.225,10,3,24.32432432,32.43243243,10.81081081,16.21621622,8.108108108,8.108108108
3/1/2022,National,BELLEGARDE (AIN),PARIS LYON,183,240,0,,111,6.0996997,2.857361111,,47,34.26134752,6.387430556,,38,39.18157895,14,3,45,10,17.5,20,7.5,0
3/1/2022,National,DUNKERQUE,PARIS NORD,137,173,0,,10,20.85,1.251445087,,15,28.28555556,1.776204239,,10,35.62666667,3,2,13.33333333,26.66666667,33.33333333,20,6.666666667,0
3/1/2022,National,LA ROCHELLE VILLE,PARIS MONTPARNASSE,173,209,5,,14,17.87380952,1.235866013,,23,31.61449275,4.893055556,,16,39.71979167,8,3,18.18181818,40.90909091,4.545454545,9.090909091,9.090909091,18.18181818
3/1/2022,National,LYON PART DIEU,MARNE LA VALLEE,107,358,1,,224,10.84739583,6.793464052,,62,42.10510753,7.483893557,,46,52.37101449,20,8,12.90322581,6.451612903,14.51612903,27.41935484,27.41935484,11.29032258
3/1/2022,National,MARSEILLE ST CHARLES,LYON PART DIEU,104,506,0,,78,8.289529915,1.184617918,,30,27.91833333,2.693017128,,23,32.37826087,9,1,20,6.666666667,36.66666667,13.33333333,13.33333333,10
3/1/2022,National,MARSEILLE ST CHARLES,TOURCOING,299,30,0,,5,14.84666667,2.262222222,,5,96.3,17.75,,5,96.3,3,1,40,0,20,0,40,0
3/1/2022,National,MONTPELLIER,PARIS LYON,208,227,0,,52,9.474358974,2.193759178,,20,60.425,5.236930984,,20,60.425,8,4,20,35,10,15,0,20
3/1/2022,National,NANTES,STRASBOURG,319,58,2,,9,8.651851852,1.367559524,,6,33.88611111,4.135416667,,6,33.88611111,3,1,16.66666667,0,16.66666667,0,33.33333333,33.33333333
3/1/2022,National,PARIS LYON,LYON PART DIEU,119,694,1,,64,14.86223958,1.081794132,,41,37.58252033,2.581216931,,31,45.47634409,11,5,24.3902439,17.07317073,7.317073171,21.95121951,17.07317073,12.19512195
3/1/2022,National,PARIS LYON,NICE VILLE,356,225,0,,10,14.61666667,0.301333333,,22,54,5.694740741,,22,54,14,7,13.63636364,27.27272727,40.90909091,9.090909091,0,9.090909091
3/1/2022,National,PARIS MONTPARNASSE,ANGERS SAINT LAUD,91,533,0,,48,13.83090278,0.86097561,,57,22.77076023,3.367886179,,23,38.89710145,9,5,24.07407407,24.07407407,5.555555556,12.96296296,5.555555556,27.77777778
3/1/2022,National,PARIS MONTPARNASSE,LAVAL,79,256,0,,20,12.19416667,0.581380208,,20,17.69916667,1.975585938,,4,54.425,3,2,11.11111111,38.88888889,11.11111111,22.22222222,0,16.66666667
3/1/2022,National,PARIS MONTPARNASSE,POITIERS,94,561,7,,63,10.02804233,0.710830325,,47,22.55177305,2.450541516,,29,29.00057471,10,2,18.60465116,30.23255814,11.62790698,30.23255814,4.651162791,4.651162791
3/1/2022,National,PARIS NORD,DUNKERQUE,130,177,0,,14,28.45357143,1.880320151,,15,37.8,3.186440678,,10,50.4,7,4,13.33333333,33.33333333,6.666666667,20,6.666666667,20
3/1/2022,National,RENNES,LYON PART DIEU,234,75,0,,20,7.215,1.938444444,,5,50.12333333,4.539333333,,5,50.12333333,3,2,20,0,40,0,0,40
3/1/2022,International,FRANCFORT,PARIS EST,237,155,7,,86,3.44748062,2.11295045,,21,33.42539683,6.528716216,,21,33.42539683,8,1,4.761904762,28.57142857,47.61904762,9.523809524,0,9.523809524
3/1/2022,International,GENEVE,PARIS LYON,216,209,0,,169,3.281262327,2.801594896,,35,39.3947619,6.794098884,,35,39.3947619,12,3,48.27586207,6.896551724,24.13793103,13.79310345,6.896551724,0
3/1/2022,International,ITALIE,PARIS LYON,428,94,0,,75,16.64755556,13.35141844,,27,38.8154321,13.59875887,,27,38.8154321,6,2,37.03703704,11.11111111,33.33333333,3.703703704,0,14.81481481
3/1/2022,International,PARIS EST,FRANCFORT,231,155,8,,23,11.55507246,1.912811791,,21,31.46746032,8.425170068,,21,31.46746032,8,2,6.666666667,33.33333333,20,33.33333333,0,6.666666667
3/1/2022,International,PARIS EST,STUTTGART,189,151,8,,21,10.28809524,1.56013986,,25,35.83866667,10.34079254,,25,35.83866667,8,3,4,12,48,20,4,12
3/1/2022,International,PARIS LYON,BARCELONA,402,51,0,,7,10.82619048,1.176470588,,0,0,0,,0,0,0,0,0,0,0,0,0,0
3/1/2022,National,AIX EN PROVENCE TGV,PARIS LYON,183,431,1,,153,7.712418301,2.725852713,,31,45.45483871,3.068333333,,30,46.45222222,18,6,48.38709677,12.90322581,9.677419355,9.677419355,6.451612903,12.90322581
3/1/2022,National,BORDEAUX ST JEAN,TOURCOING,334,31,1,,4,6.1,0.57,,5,45.8,8.983333333,,5,45.8,3,2,40,40,0,0,0,20
3/1/2022,National,GRENOBLE,PARIS LYON,178,196,0,,14,11.21428571,0.812244898,,21,43.81111111,4.680357143,,18,48.90277778,9,2,23.80952381,38.0952381,19.04761905,9.523809524,4.761904762,4.761904762
3/1/2022,National,LILLE,MARSEILLE ST CHARLES,296,207,0,,47,12.99255319,2.803289044,,28,35.05691489,6.749716279,,28,35.01607143,9,4,25,14.28571429,14.28571429,25,14.28571429,7.142857143
3/1/2022,National,LILLE,PARIS NORD,76,657,4,,163,10.23476483,2.373226136,,81,27.89725299,3.524757529,,35,54.81238095,21,13,16.37549499,22.6880969,17.84300023,21.54670394,15.18751456,6.359189378
3/1/2022,National,LYON PART DIEU,MARSEILLE ST CHARLES,104,460,1,,217,13.14039939,6.255021834,,68,31.77107843,5.632387191,,52,37.34967949,24,6,23.52941176,10.29411765,20.58823529,26.47058824,4.411764706,14.70588235
3/1/2022,National,LYON PART DIEU,MONTPELLIER,114,263,0,,120,17.88388889,8.228010139,,31,62.28978495,6.660392902,,25,73.97066667,18,11,12.90322581,16.12903226,12.90322581,38.70967742,3.225806452,16.12903226
3/1/2022,National,LYON PART DIEU,RENNES,235,75,0,,42,3.186507937,1.962666667,,4,50.40416667,5.184,,4,50.40416667,1,1,25,25,0,0,0,50
3/1/2022,National,MARNE LA VALLEE,MARSEILLE ST CHARLES,208,279,1,,121,10.41198347,4.627517986,,30,35.98277778,5.943884892,,30,35.98277778,11,4,23.33333333,16.66666667,13.33333333,26.66666667,13.33333333,6.666666667
3/1/2022,National,MULHOUSE VILLE,PARIS LYON,172,290,1,,126,5.863888889,2.619675926,,20,54.49666667,3.350520833,,16,64.453125,12,7,25,20,40,10,0,5
3/1/2022,National,PARIS EST,STRASBOURG,115,541,17,,81,12.60349794,1.994847328,,33,34.6969697,2.167811705,,25,41.22333333,10,6,15.15151515,15.15151515,6.060606061,36.36363636,18.18181818,9.090909091
3/1/2022,National,PARIS LYON,AIX EN PROVENCE TGV,182,409,0,,41,13.03130081,1.044458028,,25,43.15466667,3.341809291,,23,45.70942029,10,5,24,12,12,36,8,8
3/1/2022,National,PARIS LYON,ANNECY,222,137,1,,14,15.05714286,1.25625,,18,46.36111111,10.57352941,,18,46.36111111,8,3,33.33333333,11.11111111,27.77777778,27.77777778,0,0
3/1/2022,National,PARIS LYON,BELLEGARDE (AIN),177,245,0,,25,22.36,2.101088435,,53,30.99339623,7.349387755,,47,33.04716312,17,5,52.08333333,6.25,12.5,22.91666667,2.083333333,4.166666667
3/1/2022,National,PARIS LYON,MARSEILLE ST CHARLES,194,515,0,,45,12.13,0.790226537,,20,43.61,2.800355987,,20,43.61,8,4,30,5,5,35,10,15
3/1/2022,National,PARIS LYON,MULHOUSE VILLE,171,264,0,,34,18.87303922,2.283522727,,29,41.62701149,4.876325758,,23,48.8615942,17,5,20.68965517,17.24137931,17.24137931,31.03448276,13.79310345,0
3/1/2022,National,PARIS LYON,SAINT ETIENNE CHATEAUCREUX,173,115,0,,14,9.832142857,0.936376812,,12,37.39861111,4.311014493,,8,49.66666667,5,1,41.66666667,8.333333333,0,8.333333333,8.333333333,33.33333333
3/1/2022,National,PARIS LYON,VALENCE ALIXAN TGV,130,379,0,,41,14.73699187,1.321108179,,33,41.05959596,3.977044855,,22,54.93484848,15,7,25,12.5,3.125,46.875,6.25,6.25
3/1/2022,National,PARIS MONTPARNASSE,LE MANS,58,493,0,,43,12.09031008,0.667275186,,58,17.8841954,3.093610548,,17,38.62745098,7,4,14.81481481,18.51851852,29.62962963,7.407407407,11.11111111,18.51851852
3/1/2022,National,PARIS MONTPARNASSE,QUIMPER,222,248,2,,24,8.7,0.419512195,,11,38.27272727,1.182926829,,11,38.27272727,7,1,27.27272727,18.18181818,0,36.36363636,0,18.18181818
3/1/2022,National,PERPIGNAN,PARIS LYON,306,174,0,,65,15.65794872,5.662356322,,17,40.21176471,4.695498084,,17,40.21176471,7,2,35.29411765,29.41176471,17.64705882,5.882352941,0,11.76470588
3/1/2022,National,POITIERS,PARIS MONTPARNASSE,99,476,8,,162,6.578497942,2.081156317,,66,21.9719697,3.790328337,,34,33.73823529,14,3,17.1875,37.5,12.5,14.0625,7.8125,10.9375
3/1/2022,National,ST PIERRE DES CORPS,PARIS MONTPARNASSE,63,567,4,,191,5.364310646,1.954774614,,88,20.55965909,3.655308422,,36,36.71018519,14,5,17.5,28.75,26.25,7.5,8.75,11.25
3/1/2022,National,STRASBOURG,PARIS EST,119,523,11,,237,12.31786217,5.774034054,,83,28.22911647,5.283431565,,56,35.25684524,22,6,13.25301205,10.84337349,50.60240964,9.638554217,1.204819277,14.45783133
3/1/2022,National,TOULOUSE MATABIAU,PARIS MONTPARNASSE,269,191,4,,17,22.94803922,2.05062724,,28,53.90833333,10.30716846,,28,53.90833333,16,6,32.14285714,39.28571429,10.71428571,10.71428571,0,7.142857143
3/1/2022,National,VALENCE ALIXAN TGV,PARIS LYON,132,417,0,,191,10.96614311,5.063882163,,53,40.27106918,4.759483454,,37,51.83873874,15,6,35.8490566,28.30188679,13.20754717,9.433962264,1.886792453,11.32075472
3/1/2022,International,PARIS LYON,LAUSANNE,229,120,18,,13,17.92692308,1.420751634,,3,29.45,1.310457516,,3,29.45,0,0,100,0,0,0,0,0
3/1/2022,National,ANGERS SAINT LAUD,PARIS MONTPARNASSE,94,550,1,,166,8.137048193,2.578497567,,63,26.85555556,3.530352798,,32,41.33385417,14,7,12.90322581,22.58064516,24.19354839,6.451612903,9.677419355,24.19354839
3/1/2022,National,AVIGNON TGV,PARIS LYON,164,381,1,,88,6.431818182,1.310482456,,22,36.32954545,1.685833333,,17,42.94509804,8,2,54.54545455,9.090909091,13.63636364,13.63636364,9.090909091,0
3/1/2022,National,BORDEAUX ST JEAN,PARIS MONTPARNASSE,141,973,16,,268,10.00883085,2.694746946,,144,32.5255787,6.072547993,,105,39.76698413,49,14,26.95035461,31.20567376,12.76595745,14.18439716,3.546099291,11.34751773
3/1/2022,National,MARSEILLE ST CHARLES,LILLE,283,201,0,,16,3.714583333,0.12827529,,22,48.72796053,5.61119403,,22,43.18106061,14,5,22.72727273,4.545454545,22.72727273,22.72727273,13.63636364,13.63636364
3/1/2022,National,MARSEILLE ST CHARLES,MARNE LA VALLEE,211,283,0,,26,7.631410256,0.48975265,,23,46.06666667,4.099116608,,23,46.06666667,8,2,26.08695652,0,13.04347826,17.39130435,30.43478261,13.04347826
3/1/2022,National,MONTPELLIER,LYON PART DIEU,114,231,0,,53,13.63301887,3.226118326,,23,37.34130435,5.128499278,,19,42.60964912,11,3,8.695652174,17.39130435,17.39130435,17.39130435,13.04347826,26.08695652
3/1/2022,National,NICE VILLE,PARIS LYON,351,221,0,,15,9.446666667,0.459577677,,20,68.4425,6.443514329,,20,68.4425,15,6,55,10,10,0,5,20
3/1/2022,National,NIMES,PARIS LYON,177,228,0,,56,13.24464286,3.220427729,,27,54.01975309,4.286651917,,21,65.36031746,9,5,14.81481481,37.03703704,14.81481481,18.51851852,0,14.81481481
3/1/2022,National,PARIS LYON,BESANCON FRANCHE COMTE TGV,128,150,0,,20,22.55666667,2.846333333,,15,44.81777778,5.493222222,,12,52.84861111,9,3,20,20,6.666666667,46.66666667,0,6.666666667
3/1/2022,National,PARIS LYON,LE CREUSOT MONTCEAU MONTCHANIN,81,186,0,,17,15.79607843,0.779032258,,12,15.80972222,0.81344086,,5,25.44333333,1,0,0,0,33.33333333,50,8.333333333,8.333333333
3/1/2022,National,PARIS LYON,MONTPELLIER,207,229,0,,22,16.1469697,1.288573508,,14,51.38928571,2.342285298,,14,51.38928571,11,4,28.57142857,14.28571429,7.142857143,42.85714286,0,7.142857143
3/1/2022,National,PARIS MONTPARNASSE,NANTES,131,576,0,,51,13.29313725,0.802141204,,44,27.46136364,2.087760417,,25,38.13533333,9,5,27.27272727,18.18181818,6.818181818,6.818181818,4.545454545,36.36363636
3/1/2022,National,PARIS MONTPARNASSE,RENNES,97,801,0,,76,11.39539474,0.668060757,,57,21.91959064,1.280919684,,26,36.57115385,13,3,12,18,20,24,8,18
3/1/2022,National,PARIS MONTPARNASSE,TOULOUSE MATABIAU,263,204,6,,20,13.0075,0.869949495,,31,43.08494624,6.570959596,,31,43.08494624,16,7,25.80645161,38.70967742,12.90322581,12.90322581,0,9.677419355
3/1/2022,National,PARIS MONTPARNASSE,TOURS,74,197,0,,14,13.16547619,0.489170897,,25,16.15133333,2.507445008,,7,34.66904762,3,1,8.695652174,30.43478261,21.73913043,17.39130435,13.04347826,8.695652174
3/1/2022,National,PARIS NORD,ARRAS,48,499,0,,42,29.57142857,2.185571142,,49,33.18265306,3.915364061,,27,52.34691358,17,10,10.86956522,6.52173913,21.73913043,19.56521739,17.39130435,23.91304348
3/1/2022,National,PARIS NORD,DOUAI,70,140,0,,10,23.93166667,1.438690476,,13,31.31153846,3.13202381,,8,45.275,4,2,25,16.66666667,16.66666667,8.333333333,8.333333333,25
3/1/2022,National,REIMS,PARIS EST,48,248,5,,34,7.479411765,1.116666667,,18,18.58425926,1.416529492,,7,29.72142857,3,1,11.76470588,11.76470588,23.52941176,23.52941176,11.76470588,17.64705882
3/1/2022,National,TOURCOING,BORDEAUX ST JEAN,316,31,0,,6,19.24166667,3.872222222,,4,28.675,4.431666667,,4,28.675,2,0,25,25,0,50,0,0
3/1/2022,National,TOURS,PARIS MONTPARNASSE,75,197,0,,12,6.6125,0.391539763,,35,19.70571429,4.621235195,,14,35.66785714,5,2,10,26.66666667,40,10,3.333333333,10
3/1/2022,International,STUTTGART,PARIS EST,195,151,5,,126,7.614153439,6.555439815,,29,30.6045977,8.761574074,,29,30.6045977,10,2,10.34482759,10.34482759,62.06896552,3.448275862,0,13.79310345
3/1/2022,National,BESANCON FRANCHE COMTE TGV,PARIS LYON,132,173,1,,28,9.27202381,1.247843137,,9,46.33888889,1.238333333,,5,72.51,4,2,22.22222222,22.22222222,33.33333333,22.22222222,0,0
3/1/2022,National,BREST,PARIS MONTPARNASSE,228,251,0,,14,15.93095238,0.900066401,,18,34.96481481,3.591766268,,18,34.96481481,7,1,55.55555556,16.66666667,5.555555556,5.555555556,5.555555556,11.11111111
3/1/2022,National,DOUAI,PARIS NORD,79,189,1,,54,6.972530864,2.120409982,,28,22.75654762,2.356951872,,13,36.97179487,7,1,14.28571429,21.42857143,28.57142857,21.42857143,10.71428571,3.571428571
3/1/2022,National,LAVAL,PARIS MONTPARNASSE,83,287,0,,70,8.906666667,2.141841492,,40,21.29583333,3.146969697,,17,36.44411765,9,2,35.13513514,24.32432432,13.51351351,13.51351351,5.405405405,8.108108108
3/1/2022,National,LE CREUSOT MONTCEAU MONTCHANIN,PARIS LYON,82,222,0,,109,6.809327217,3.394672755,,30,40.80777778,1.681202435,,15,73.08333333,7,3,29.62962963,11.11111111,7.407407407,11.11111111,7.407407407,33.33333333
3/1/2022,National,MARNE LA VALLEE,LYON PART DIEU,106,387,2,,249,11.75896921,7.692034632,,84,38.61130952,10.10831169,,49,56.72142857,27,11,14.28571429,15.47619048,21.42857143,35.71428571,9.523809524,3.571428571
3/1/2022,National,METZ,PARIS EST,88,308,9,,96,8.392013889,2.622595078,,40,24.8575,3.224161074,,24,34.86944444,8,2,7.894736842,15.78947368,31.57894737,26.31578947,7.894736842,10.52631579
3/1/2022,National,NANCY,PARIS EST,96,307,7,,50,8.918,1.488222222,,27,23.85925926,2.175277778,,17,32.75,6,1,7.407407407,18.51851852,29.62962963,29.62962963,7.407407407,7.407407407
3/1/2022,National,NANTES,PARIS MONTPARNASSE,132,601,1,,104,7.998237179,1.103416667,,60,30.04305556,3.572111111,,36,41.18009259,16,8,16.66666667,25,21.66666667,6.666666667,8.333333333,21.66666667
3/1/2022,National,PARIS LYON,CHAMBERY CHALLES LES EAUX,179,312,0,,37,18.26441441,1.893803419,,38,38.63684211,5.897061966,,30,45.20944444,14,6,18.42105263,18.42105263,18.42105263,39.47368421,0,5.263157895
3/1/2022,National,PARIS LYON,DIJON VILLE,96,360,0,,44,18.77765152,2.156342593,,30,39.05111111,2.891527778,,26,43.15641026,14,4,20,13.33333333,3.333333333,56.66666667,6.666666667,0
3/1/2022,National,PARIS LYON,MACON LOCHE,96,265,0,,29,21.61954023,1.844025157,,18,38.12037037,3.261446541,,10,57.67666667,6,2,22.22222222,11.11111111,0,50,16.66666667,0
3/1/2022,National,PARIS LYON,NIMES,176,229,0,,22,16.1469697,1.288573508,,22,38.06969697,4.616739447,,14,52.21666667,12,4,18.18181818,9.090909091,13.63636364,50,4.545454545,4.545454545
3/1/2022,National,PARIS MONTPARNASSE,BORDEAUX ST JEAN,140,969,20,,108,13.79598765,1.141780822,,80,33.40895833,3.872391992,,66,37.55,40,5,28.75,30,6.25,22.5,2.5,10
3/1/2022,National,PARIS MONTPARNASSE,LA ROCHELLE VILLE,177,217,6,,26,10.53012821,0.927172196,,19,35.23684211,3.383886256,,17,38,8,3,31.57894737,26.31578947,5.263157895,31.57894737,0,5.263157895
3/1/2022,National,PARIS MONTPARNASSE,ST MALO,154,97,0,,9,21.07407407,1.776804124,,6,44.19444444,2.55137457,,5,49.97666667,3,2,0,0,0,50,0,50
3/1/2022,National,PARIS MONTPARNASSE,ST PIERRE DES CORPS,63,540,3,,49,12.06496599,0.664711359,,60,17.955,2.422191186,,21,34.60238095,8,2,12.96296296,29.62962963,16.66666667,24.07407407,5.555555556,11.11111111
3/1/2022,National,PARIS NORD,LILLE,67,629,1,,53,22.54433962,1.579193206,,56,25.99099188,2.124495754,,32,40.00052083,14,6,14.68894009,14.45852535,18.26036866,18.0875576,18.20276498,16.30184332
3/1/2022,National,QUIMPER,PARIS MONTPARNASSE,225,256,2,,10,12.17166667,0.318055556,,15,33.50888889,3.320171958,,15,33.50888889,5,1,40,26.66666667,6.666666667,6.666666667,6.666666667,13.33333333
3/1/2022,National,SAINT ETIENNE CHATEAUCREUX,PARIS LYON,168,115,0,,23,2.039130435,0.845072464,,8,26.47708333,3.396086957,,5,33.84666667,2,1,12.5,12.5,12.5,50,0,12.5
3/1/2022,National,STRASBOURG,NANTES,315,58,1,,7,1.792857143,0.156140351,,2,35.875,1.66754386,,2,35.875,1,0,50,0,0,50,0,0
3/1/2022,National,TOULON,PARIS LYON,239,272,0,,50,11.94133333,2.185493827,,24,63.43055556,5.502283951,,24,63.43055556,17,6,62.5,8.333333333,8.333333333,0,4.166666667,16.66666667
4/1/2022,International,LAUSANNE,PARIS LYON,227,93,0,,75,3.519777778,2.908333333,,8,51.13958333,5.135869565,,8,51.13958333,4,2,50,12.5,25,0,12.5,0
4/1/2022,International,PARIS LYON,ZURICH,245,73,1,,7,28.23571429,2.623842593,,9,47.87777778,6.9625,,9,47.87777778,5,2,42.85714286,0,28.57142857,0,28.57142857,0
4/1/2022,National,BELLEGARDE (AIN),PARIS LYON,189,229,0,,63,8.666137566,2.434497817,,25,42.486,5.472925764,,20,49.9625,12,4,40,8,16,16,12,8
4/1/2022,National,LYON PART DIEU,MONTPELLIER,114,287,1,,146,12.95011416,6.657226107,,54,31.33734568,5.88479021,,45,34.94481481,13,4,22.22222222,9.259259259,20.37037037,27.77777778,9.259259259,11.11111111
4/1/2022,National,MARNE LA VALLEE,MARSEILLE ST CHARLES,211,275,0,,136,10.54840686,5.347272727,,64,40.70989583,11.79521212,,64,40.70989583,27,10,29.6875,14.0625,15.625,20.3125,7.8125,12.5
4/1/2022,National,MARSEILLE ST CHARLES,TOURCOING,294,30,0,,7,17.22380952,3.723333333,,8,50.5625,15.93333333,,8,50.5625,5,1,50,12.5,12.5,0,12.5,12.5
4/1/2022,National,NANTES,PARIS MONTPARNASSE,132,621,0,,167,11.80728543,2.947074611,,68,38.59705882,4.866935051,,52,46.37403846,26,10,30.88235294,19.11764706,22.05882353,19.11764706,7.352941176,1.470588235
4/1/2022,National,PARIS EST,REIMS,45,239,2,,36,10.36898148,1.624824191,,21,22.99603175,2.55625879,,7,48.00714286,5,2,14.28571429,4.761904762,4.761904762,52.38095238,9.523809524,14.28571429
4/1/2022,National,PARIS LYON,MACON LOCHE,97,282,0,,36,27.45277778,2.832269504,,37,37.88378378,7.588356974,,28,45.72440476,13,7,13.51351351,16.21621622,2.702702703,40.54054054,16.21621622,10.81081081
4/1/2022,National,PARIS LYON,MARSEILLE ST CHARLES,195,592,3,,60,18.90277778,1.591213152,,73,47.17739726,7.529960317,,73,47.17739726,39,21,30.55555556,11.11111111,12.5,16.66666667,6.944444444,22.22222222
4/1/2022,National,PARIS LYON,NIMES,179,254,0,,30,29.95666667,3.235629921,,51,49.0254902,11.23733596,,37,62.47882883,22,14,20.40816327,18.36734694,18.36734694,24.48979592,8.163265306,10.20408163
4/1/2022,National,PARIS LYON,TOULON,240,279,0,,36,14.26296296,1.504241338,,44,42.02840909,9.336260454,,44,42.02840909,29,9,11.62790698,16.27906977,9.302325581,27.90697674,9.302325581,25.58139535
4/1/2022,National,PARIS LYON,VALENCE ALIXAN TGV,132,406,1,,53,29.58867925,3.650082508,,66,50.75883838,9.515305281,,51,61.54803922,31,19,24.24242424,10.60606061,13.63636364,33.33333333,9.090909091,9.090909091
4/1/2022,National,PARIS MONTPARNASSE,ST MALO,152,95,0,,9,8.3,0.516842105,,7,20.48809524,2.096842105,,6,21.46944444,1,0,14.28571429,28.57142857,0,28.57142857,0,28.57142857
4/1/2022,National,PARIS MONTPARNASSE,TOULOUSE MATABIAU,263,196,4,,23,14.65144928,1.28515625,,22,45.98560606,5.681944444,,22,45.98560606,14,6,22.72727273,40.90909091,4.545454545,18.18181818,0,13.63636364
4/1/2022,National,PARIS MONTPARNASSE,VANNES,152,256,0,,31,10.95752688,0.933398437,,32,24.65625,3.90234375,,17,35.58823529,8,2,6.451612903,19.35483871,16.12903226,25.80645161,3.225806452,29.03225806
4/1/2022,National,PARIS NORD,DUNKERQUE,130,170,0,,19,23.31403509,2.220980392,,14,46,3.879411765,,10,59.6,9,5,50,21.42857143,14.28571429,7.142857143,0,7.142857143
4/1/2022,National,PARIS NORD,LILLE,66,610,0,,53,22.14654088,1.587131148,,54,36.01226415,3.039153005,,26,63.27179487,17,12,44.21436588,5.785634119,17.31200898,9.612794613,7.721661055,15.35353535
4/1/2022,National,PERPIGNAN,PARIS LYON,309,195,0,,60,14.66055556,4.437566138,,26,47.63846154,7.135361552,,26,47.63846154,14,8,48,8,16,16,12,0
4/1/2022,National,SAINT ETIENNE CHATEAUCREUX,PARIS LYON,168,115,0,,18,3.20462963,0.959459459,,20,31.66416667,7.765915916,,11,46.49848485,5,1,20,20,15,35,0,10
4/1/2022,National,TOULON,PARIS LYON,239,273,0,,61,14.41092896,3.186019536,,61,54.24344262,14.02380952,,61,54.24344262,36,18,24.59016393,22.95081967,18.03278689,9.836065574,9.836065574,14.75409836
4/1/2022,National,VALENCE ALIXAN TGV,PARIS LYON,134,433,0,,220,12.02045455,6.045687646,,70,46.91261905,8.408780109,,51,59.26013072,30,16,36.23188406,10.14492754,20.28985507,13.04347826,14.49275362,5.797101449
4/1/2022,National,VANNES,PARIS MONTPARNASSE,160,263,1,,106,5.41336478,1.681034483,,24,26.3125,3.237356322,,18,30.76203704,8,1,39.13043478,21.73913043,8.695652174,26.08695652,4.347826087,0
4/1/2022,International,MADRID,MARSEILLE ST CHARLES,481,23,1,,0,0,0,,3,0,9.468181818,,3,42.31666667,2,1,33.33333333,0,66.66666667,0,0,0
4/1/2022,International,PARIS EST,FRANCFORT,231,144,4,,32,13.2046875,3.154642857,,27,35.02592593,10.37333333,,27,35.02592593,11,5,7.407407407,7.407407407,48.14814815,25.92592593,7.407407407,3.703703704
